Text,emotion
"There's a three-persongirls alliance,",Neutral
"which is me, Lindsay,",Neutral
"Cassidy, and we're bringing inJames to be our fourth.",Neutral
Yeah. Come on.,Neutral
That leaves Geo and Ryan.They believe,Neutral
that I'm in a solid threewith them.,Neutral
You're trying to expandthis part when you breathe in.,Neutral
But what is making me,Neutral
"a little bit more cautious is,",fear
Ryan is very close to Geo.,Neutral
"- Okay, I...",Neutral
- You get... you get it?- Yeah.,Neutral
-  Yes.- Look at you.,Neutral
- There's a bunch of these trees.- Yeah.,Neutral
There's another one right there.,Neutral
Okay.,Neutral
"Ah, no, you got it.You really were right.",Surprise
"So, if you really don't...Okay, let's try that.",Neutral
- Let's find out.- We should open this?,Surprise
Look at you go.,Neutral
- Mm-hmm.- And...,neutral
"Watching the show from TV,you're, like,",neutral
"Everything looks so much easier,like, anybody can do it,",Happiness
and it's not.,Neutral
Just one almond in there?,Surprise
But I've gone throughso many struggles in life.,Sadness
I had to overcomeso many things.,Neutral
I've kind of always knewthat I was gay,neutral
from a very young age.,neutral
I knew that I was different.,Neutral
"When I turned 18,",neutral
"I decided to come outto my parents, and",neutral
"their... I guess their dreamskind of, like,",neutral
came down crashing,Fear
because I wasn't the personthat they wanted me to be.,sadness
That was kind of hard for me,Sadness
because I always had thatin the back of my head,Neutral
that if I ever tell my family,Neutral
"that I am not straight,",neutral
that they would notlove me anymore,fear
or they would not wantto be with me anymore.,fear
My parents didn't agreewith me being gay.,Sadness
They ended up pretty muchtelling me that,neutral
"if I'm not gonnachange the way I am,",neutral
then I will have to go somewhereelse or leave the house.,Neutral
"- Oh, this one's pretty good.- Yeah.",Happiness
"Because of that,I was kind of forced",Neutral
to going througha homeless stage.,Sadness
"As a lot of people know,",neutral
the LGBT community hasa very high rate of suicide,Sadness
"and depression, and I did",sadness
"consider not continuing my life,",sadness
but I had to learnhow to look at the positive.,Happiness
"So I told myself,",Neutral
"""This is your chanceto make it happen in life.",Happiness
"""This is your chanceto keep going",Neutral
"""and don't let anythingor anyone stop you",Neutral
"from whateveryou want to accomplish.""",Neutral
And that's exactly howI'm gonna play this game.,Neutral
I'm gonna tell you right now.,Neutral
I am not gonna let anythingor anyone get in my way.,Anger
Oh.,Neutral
Me and Geo feel like,Neutral
we've known each othersince before Survivor.,Neutral
I accept him. I feel like he'sable to be himself around me.,happiness
"- Oh.- Okay, cool.They're in here.",Neutral
And that's something I feel,neutral
he really looks for in life--,Neutral
to be himself and notto have to hide anything.,happiness
"Yes, we do.",Neutral
- We-we have a rhythm.- Yeah. Yeah.,Neutral
So I do think there is,neutral
a good push-and-pullthat we have.,Neutral
- Consider myself a new brother.- That works for me.,Neutral
I think if we can take control,Neutral
"and really pay attention,",neutral
we can go pretty far.I think we'll be a good duo.,Happiness
My hands are so wet.I can't even get this on.,Neutral
Meeting Noelle was really cool.,Happiness
"I-I wanted to meet her seeingthat she had, obviously, one leg",Neutral
"'cause there's a huge storybehind that,",Neutral
and I love to hear those things.,happiness
"In high school,my best friend lost his leg.",Sadness
"At first I was like, ""Oh.",Neutral
"That's the end of the world,""and then, it progressed to...",Fear
"You know,he's up in heaven with us now,",sadness
and he's watching over meright now,Happiness
"here on the gameof Survivor, but",Neutral
that really changedthe way I live my life.,Neutral
"You're, like,living a dream life, Cody.",happiness
"Was there a momentthat spread that,",Neutral
"or, like,have you always been that way?",Neutral
"Uh, I've been pretty, like,crazy my whole life.",Neutral
"But, like, for me,part of, like, my drive is,",neutral
I had a high school frienddie of cancer.,Sadness
"And then, like,a year later, he passed.",Sadness
I grew upin a small town in Iowa.,Neutral
"A thousand people in my town,28 kids in my graduating class.",Neutral
"With that small of a school,we're all pretty tight.",Happiness
And I realized when Devon diedthat life was very fragile.,sadness
I really hadto watch him struggle.,Sadness
And I think that's-that's why itaffected me as much as it did.,Sadness
"At that age,",neutral
to have to watch how vicious,Anger
life can be to someonethat doesn't deserve it--,Sadness
"that made it really,really tough.",Sadness
"But it put thingsinto perspective, and",neutral
"without that experience,I wouldn't be...",neutral
I wouldn't be here today.,Sadness
I wouldn't...I wouldn't reside in Hawaii.,Neutral
I wouldn't have takensome of the risks,Fear
that I have taken in my life.,Neutral
"So I'm gonna play Survivor as hard and as fast as I can,",Happiness
just like I do in my life.I ain't letting a day,Neutral
go by out herewithout really living.,Sadness
There's not a day,Neutral
I'm gonna let gothat I can't go to bed,Sadness
"and be like,""I had a good time today.""",happiness
"My friends back home describeme sometimes as a, uh...",Neutral
"a lovable curmudgeon,and I'm trying",Neutral
to keep the curmudgeonunder wraps.,Neutral
I've tried to be,neutral
"a bit more measured, and I thinkall my friends at home",Neutral
are gonnabe very proud of how,Happiness
much I've held it togetherto this point.,Neutral
Aah!,Surprise
Someone had to do it,Neutral
'cause these fools don't likedrinking water that much.,Disgust
But I'm fine. I'm fine.,Neutral
"I don't need... Yes, you do.",Neutral
I feel like the next vote,Neutral
is gonna be a really tough one.,Fear
"I feel like you and me needto be thinking about, like,",neutral
who would be a safe betfor a vote.,Neutral
"- You know?- Yes, for sure.",Neutral
"Going to Tribal kicked thingsinto gear,",Neutral
and really forced usto now be in game mode.,Neutral
So I've been talking strategywith Elie.,Neutral
"Obviously, we've been closefrom the start.",Happiness
And we have our pickof whether we want to bring in,Neutral
Owen or Sami as our third.,Neutral
Who do you feel close withoutside of this?,Neutral
"I think, at first, Owen,",neutral
"but maybe more recently,Sami, only because",Neutral
Owen's gonna be a lot,Neutral
"to manage, like,once we get to the merge.",Neutral
I feel a little bit likeSami and Owen are my children.,Happiness
"Sami is my firstborn, andhe came out really independent,",Happiness
"and, you know, strong-willed.",Neutral
He can kind of take charge,Neutral
and doesn't needa lot of tending to.,Neutral
"And Owen is, like,my baby boy, my second born.",Happiness
"Even though he's older, he needsa lot more attention, and so,",neutral
he's the morehigh-maintenance child,Neutral
in this situation.,neutral
"If you need to take a break,you can take a break.",Neutral
Okay? So the frustration,anger
"- makes it harder, right?",Neutral
Okay. Yeah.,Neutral
I know.,Neutral
I'm so confused about it.Are they doing something,neutral
that we're just not seeing?,Neutral
This foot seems worsethan the other one.,Sadness
Mine are equally pruningand gross right now.,Disgust
You guys knowwho Patrick Mahomes is?,Neutral
"- Oh, yeah.- Yeah.- I'm Patrick Mahomes.",Neutral
"Dude, you're rockinghis haircut. Yeah.",happiness
"You look like him, yeah.",Neutral
"You kind of looklike him, man. Geez.",Surprise
"But I think that it's opened thedoor for the two of us to be,",neutral
"like, strategic incognito.",Neutral
I wonderif they're talking about us.,Fear
You got to take itinto consideration.,Neutral
- They do seem pretty close.- Hmm.,Neutral
But here's the dealio.It doesn't matter.,Neutral
"- One, two, three.- Yeah.- It's true.",Neutral
The guys needto look out for each other,Neutral
in the eventthat this thing goes south,Fear
and those girls stick together.,Neutral
Because those girlswill vote together,Neutral
to the very end of this game.,Neutral
And I think that the best wayfor me to go right now,Neutral
is with Gabler and Owen.,Neutral
If they tryto pull something funny,Fear
and pull aside any one of us...,Neutral
Then we know what to do.,Neutral
I genuinely hope,Neutral
"- it doesn't come to that.- I hope it doesn't, too.",Neutral
- But the game's on now.- The game is on.- Yeah.,Neutral
We got to look outfor each other.,Neutral
I got you boys always.,Happiness
I'm not the kind of person,Neutral
that enjoys the whole guys,Neutral
"or girls alliance, or...",Neutral
I don't-I don't thinkthat alliances should be based,neutral
"off of that,but I think me, Gabler",Neutral
and Owen are beingcompletely underestimated,anger
by the women altogether.,Neutral
"So, we have to be able to lookout for each other 'cause",Neutral
"we have the numbers,and we will be stupid",Neutral
to lose to them.,Sadness
Come on in.,Neutral
"Vesi, Coco,getting your first look",Neutral
at the new Baka tribe.,Neutral
Morriah voted outat the first Tribal Council.,Sadness
"All right, shall we getto today's immunity challenge?",Neutral
- Let's go.,Neutral
First things first.Got to take back the idols.,Neutral
- It's coming back.- With Coco.,Neutral
- Just win it back.- That's the plan.,Neutral
Thank you.,Happiness
"All right, once again,immunity is back up for grabs.",Neutral
"For today's challenge,",Neutral
you're gonna dive into theocean and swim to a tall cage.,Neutral
You then haveto get up and over the cage,Neutral
to release a very heavy snake.,Fear
"You then have to get that snakeout of the cage,",Fear
drag it to a table,Neutral
where you will releasenumber tiles.,Neutral
You'll use those tilesto solve a combination lock.,Neutral
Then two players will race,Neutral
to solve a massiveSurvivor puzzle.,Neutral
"First two tribes to finish winimmunity, safe from the vote.",Neutral
You're also playing for reward.,Neutral
Want to knowwhat you're playing for?,Neutral
"- Yes, sir, Jeff.",Neutral
"- Yes, Jeff.- First tribe to finish.",Neutral
"- Oh, my God.",Surprise
A complete Survivor fishing kit.,Neutral
Second tribe to finish--,Neutral
"it's smaller,but it'll get the job done.",Neutral
"Hey, it still works.",Happiness
"Last tribe to finish,otherwise known as the losers--",Disgust
Tribal Council tonightwhere somebody will be,neutral
the second personvoted out of this game.,Sadness
"And as a penalty for losing,I will take your flint. Baka,",Anger
you're playing todayto get yours back.,Neutral
"All right, we have sit-outs.",Neutral
"Vesi, who's gonna bethe sit-out?",Neutral
Get us this fishing gear.,Neutral
- I am.- Noelle's gonnasit this one out.,Neutral
"Coco, who's it gonna be?",Neutral
I'm sitting out.,Neutral
Karla's gonna sit up.All right.,Neutral
Sit-outs take spot on the bench.,Neutral
"Everybody else,give you a minute strategize",Neutral
and we will get going.,Neutral
"All right, here we go.For immunity",Neutral
"and reward,",Neutral
Survivors ready?,Neutral
- Go!,Neutral
"- Go, Vesi!- Let's go, Coco!",Happiness
Everybody's swimming quickly.,Neutral
You got to get all five players,Neutral
to that first edge of the gate,Neutral
before you canstart heading over.,Neutral
"Coco, you're good.Baka, you're good.",Happiness
"- Vesi, you're good.- Let's go, James!",Happiness
"Let's go, Ryan! Good job!",happiness
You cannot go through the cage.,Neutral
You've got to go up and over.,Neutral
"Here we go, Vesi!",Happiness
Now you gotto untie that snake and start,Neutral
working it overthe other side of the cage.,Neutral
You can ask peopleon either side of that gate,Neutral
to push or pull that snakeonce you have it untied.,Neutral
Cody now startingto lift for Vesi.,Neutral
That is 400 poundsof Survivor snake.,Fear
Let's go!,Happiness
You are tryingto maneuver all the way,Neutral
- to the topthrough to the other side.,Neutral
"- One, two, three.- Go, Coco!",Happiness
Vesi doing a nice jobworking together.,Happiness
Coco tryingto get that snake up.,Neutral
You can seehow heavy the snake is.,Neutral
- You can't let goonce you get it up top.,Neutral
-It is Baka now in the lead.,Neutral
"- Vesi...- Way to go, Vesi!",Happiness
- making progress.- Lift up.,Happiness
Lindsay hanging from the snake.,Fear
"Ryan, one pull at a time,is pulling that snake",Fear
over the edge.,Fear
- Good job!,happiness
Cody tryingto just wrestle it down.,Neutral
Baka has their snake.,Neutral
Now you got toget everybody over.,Neutral
"There goes Ryan,very close to the end.",Neutral
Let's go!,Happiness
There's Gabler.,Neutral
"You're good, Baka.",Neutral
- Coco has their snake.- All right.,Neutral
Cody is literally hanging on,Fear
to the snakelike he's riding it.,Neutral
Go!,Neutral
"You're good, Coco.",Happiness
Start heading in.,Neutral
"It is Baka in the lead,followed by Coco.",Neutral
- Good job!- Vesi very close.,Happiness
- One big pull.,Neutral
"There you go, Vesi!",Happiness
"Okay, here we go!",Happiness
"Get over, Jesse.",Anger
You're good.Start heading in.,Neutral
"Let's go, Coco!You got this. Come on.",Happiness
It's very close--Baka and Coco.,Neutral
Vesi coming behind.,Neutral
Now you've gotto go under a barrier,Neutral
which will also be tough 'causeyou're dragging the snake down.,Neutral
"You're still in this, Vesi.Let's go. Dig now!",Happiness
One.,Neutral
Baka into the next stage.,Neutral
Coco right on their tail. Sometimes,Neutral
"it comes down to seconds,which is why",Neutral
you're digging all the time.,Neutral
"One, two, three, go.",Neutral
"- One, two.",Neutral
You got to get that snake,Fear
all the wayto the end of your table.,Neutral
"It is Baka, Coco and then Vesi.",Neutral
Vesi slowly gainingon both tribes.,Neutral
"- Right there.- Come on, push!",Neutral
There you go! Start untying.,Neutral
You're lookingfor the six tiles.,Neutral
Three of them have numbers.,Neutral
"That's how you do it, Coco.Keep pulling.",Happiness
One more big pull.,Neutral
Start untying.,Neutral
"I got it, I got it, I got it.",Happiness
Baka has their number tile.,Neutral
It's gonna be Owen and Sami.,Neutral
"- Once we're free, we're good.- Lindsay, free...",Happiness
"- What's wrong?- Vesi, you gotto keep digging.",Neutral
What happened?Vesi completely came to a stop.,Surprise
Baka solves their combination.They're good.,Happiness
"You got Jeanine and Eliefor Baka. No, no.",Neutral
Give 'em that. Not you. Go.,Anger
"- Hey, hey, hey, hey.- Got to get that open.",Neutral
There's a piece insideyou need for that puzzle.,Neutral
Coco has their number tiles.,Neutral
Geo and Ryanopening that combination.,Neutral
There we go! There we go!,Happiness
There you go! Start untying!,Surprise
There's a pieceby Jeanine and Elie.,Neutral
Coco solves their combination.They can start,Neutral
working on the puzzle.,Neutral
You got Lindsayand Cassidy for Coco.,Neutral
"You're right there, Coco!",Happiness
Yup. Let's go! Let's go!,Happiness
Okay.,Neutral
Jeanine and Elie for Baka.,Neutral
Vesi has their number tiles.,Neutral
"- Let's go, Vesi!- No. That's gonna be up...",Neutral
"There. Yeah, yeah. Just...There it is.",Surprise
Another piece by Elie.,Neutral
Vesi solves their combination.They can start working,Happiness
"- on the puzzle.- Great job, Elie.",Happiness
Now gonna be Nnekaand Dwight on the puzzle.,Neutral
"- Right now, Vesi!- Right now,it is Coco and Baka",Neutral
"- side by side.- Yeah, yeah, yeah, yeah.- Yeah.",Neutral
Then Vesi tryingto get back in this.,Neutral
"There you go, Nneka.",Neutral
Two tribes will be safe.,Neutral
Two tribes will stay intact.,Neutral
One will go to Tribaland lose a tribe member.,Sadness
"- Nice.- Vesi, you're in this.",Neutral
There are comebacksin Survivor all the time.,Neutral
- Ryan?- Right there. Good job.,Neutral
You need to getthat bottom part.,Neutral
"- Okay, we need one like that?- Hell, yes.- Good job.",happiness
Vesi once again dead still.,Neutral
It's becoming a themein this challenge.,Neutral
"They get some momentum,",Neutral
"then they stop, talk, rest.",Neutral
"You guys, we can't give up.Come on.",Neutral
"I'm not.I'm not, I'm just thinking.",Neutral
"You can't reston Survivor, ever.",Fear
You sleepwhen you get back home.,Neutral
And I don't mean your camp.I mean back home.,Neutral
Coco is closing the gap on Baka.,Neutral
We got a challenge right now.,Neutral
- There you go. Good.- We're good.,Neutral
"It is Vesi in dead last,",Sadness
looking at the Tribal Councilright now.,Neutral
"- Flip it over, Nneka,and look at that. Yeah.- They are stuck.",Neutral
- Can't find the piecesthey need.- Yeah.,Neutral
"Nneka, stay down, stay down.",Fear
- No! Turn!- They don't even know,Fear
if they have the right piece.,Neutral
- It's right there!- It is Baka and Coco,Surprise
"side by side, piece by piece.",Neutral
Vesi still movingin slow motion.,Neutral
Elie shoving her arm,Anger
through one of the openingsto get it in there.,Neutral
Wow. We are really close.,Happiness
Baka down to their last piece.,Neutral
"Careful, guys. Careful.",Fear
Jeanine and Elie.,Neutral
Redemption for Jeanine.,Happiness
They've got it!,Surprise
Baka wins immunity.,Happiness
Safe tonightfrom Tribal Council.,Happiness
"Big fishing gear as well, andthey earned their flint back.",Neutral
This one's over. You can put it,Neutral
to deep freeze.Vesi's out of it.,Neutral
The last piece by Lindsay...,Neutral
- That's got to be it.- for the win.,happiness
Whoa.,Surprise
And they got it.,Happiness
"Coco wins immunity,safe from Tribal Council,",Happiness
sending Vesi to Tribal Council,Neutral
where the second person will bevoted out of Survivor 43.,Neutral
That was the piece. That was thesmall one that goes right there.,Neutral
Damn.,Anger
"All right, hard fought.",Neutral
- Ah.- Baka.,Anger
- Coco.,neutral
"Yeah, my baby.",Happiness
"Baka, no Tribal Council tonight,nobody going home.",Neutral
Large fishing gear will be,neutral
waiting for youback at your camp.,Neutral
Well done.,Happiness
"- In addition,you earned back your flint.",Happiness
"No, I can't catch [bleep].",Anger
"Coco, Nicely done. No TribalCouncil tonight for you.",Happiness
Nobody going home.,Sadness
Smaller fishing gearwill be waiting,Neutral
- for you back at camp.- We'll take it.,Neutral
"- Thanks, Jeff! Let's go.",Happiness
"Baka, grab your stuff, head out.",Neutral
Enjoy the night off.,Happiness
"- JEANINE and ELIE: Thanks, Jeff.- Well earned.",happiness
"Thank you, Jeff.",Happiness
"Cody, how many steps",Neutral
"before you're into your camp,",Neutral
"strategy kicks in,and people start",neutral
splitting off to talk?,Neutral
- 20.- So quickly?,Surprise
"I think so. I mean,the parade's over, man.",Neutral
It's huntor be hunted at this point.,Fear
"Everybody's gotto go to Tribal, and,",neutral
"unfortunately, one member of ourfamily is gonna have to go.",Sadness
"Nowhere to hide in a dangerousgame, and there's",fear
very little room to hide whenthere's only six tribe members.,Neutral
"Tribal Council tonight, Vesi.",Neutral
Somebody will be the secondperson voted out of this game.,Neutral
"And as a penalty for losing,I got to take your flint.",Neutral
Sorry for you.,Sadness
You'll have a chance to win itback in the next challenge.,Neutral
"Grab your stuff, head out.",Neutral
See you tonightat Tribal Council.,Neutral
It suckedwatching from the sidelines.,Sadness
I'm a competitor.,Neutral
"I came out here not wantingto sit out any challenges,",Neutral
but now it turns out,Neutral
that Nneka's not greatat jumping off things.,Neutral
She's not great at puzzles.,Neutral
I'm so sick of it.I just want,anger
"to have a strong, united group.",Happiness
"So if we're gonna keep thetribe strong, Nneka's got to go.",Neutral
Gave it all we got.,Neutral
"Leaving that piece,none of us caught it.",Neutral
"We all sat thereand watched the whole thing,",neutral
and none of us caught it.,Neutral
So I don't know.,Neutral
"We can learn from our losses,",Neutral
"but, uh, tonight's gonnabe tragic. This sucks.",Sadness
"Today's challenge was a beast,",Neutral
and we got our butts kicked.,Sadness
"Now we're gonna Tribal,",Neutral
"someone's going home,and you're gonna have to",Neutral
cut somebodyfrom your own ohana.,Anger
And it's heartbreaking.,Sadness
- You know what I mean?- Yeah.,Neutral
"Me and Nneka, we're very close.",Neutral
I love Nneka's energy.,Happiness
"She's got a positive attitude,and we have a strong alliance.",happiness
"Unfortunately, she reallystruggled in the challenge.",Sadness
"So for some people,",neutral
"it could be Nnekaon the chopping block,",Fear
because keeping the tribe strongis important.,Neutral
But I'm notgonna let that happen.,Neutral
"Every time I looked down,she was just in the water,",neutral
"- sitting there.- She was in the water,and, like...",Neutral
"I'm pissed, because I wouldhave kept this leg on.",Anger
"And I, like,I would have been able to lift.",Neutral
"And also, when Cody saidthat was all of our faults",sadness
that the puzzle piecewas in the bag.,Neutral
"- She grabbed the bag.- Especially, yeah.",Neutral
- That's your responsibility.- Yeah.,Neutral
"Nneka has beengreat around camp,",Happiness
"but judgingby this challenge, um,",Neutral
"I just feel like every timeI was looking at her,",neutral
she's wasn't reallypulling her weight.,Anger
"- I don't know.- Yeah, we needto talk to the boys.",Neutral
Yeah. We needto talk to everybody.,Neutral
"Nneka does contributea lot around camp,",Neutral
but we just need to thinkwhat's gonna get us,Neutral
further in this game.,Neutral
And voting out Nnekais probably the best way,Neutral
to keep the tribe strong.,Neutral
- Oh.- We know what that means.All right. Well...,Neutral
"After the challenge,it was a very different vibe.",Neutral
"I mean, we've had a good kumbayathing going in the tribe,",happiness
"but today, people talk to you,",neutral
they're not making eye contact.,neutral
"And I'm not surprised,",neutral
because I did not do wellin the challenge.,Sadness
So there is a chancethat it could be me tonight.,Surprise
Talking aboutthe stupid challenge,Disgust
and the other tribes probablyeating freaking fish tonight.,Disgust
"However, Cody and Iare super close,",Happiness
and Jesse and I havebeen getting along really well.,happiness
So hopefully the relationshipsI've built in this game,Neutral
are something I can count on.,Neutral
"Oh, my God.It feels amazing to win.",happiness
"Not only did we win immunity,but it was a reward challenge,",happiness
so we won fishing gear.,Happiness
"Oh, my God! There's two.",Surprise
"Which is so crucial,because the entire tribe",neutral
has not been eatinganything but coconuts.,Neutral
So to be able to get a differentsource of protein is invaluable.,Happiness
- I'm so proud of us.- I'm-I'm so proud of us.- You guys...,happiness
I was actually in shock.,surprise
"And then it hit me,and I was like,",surprise
"""Aah!""",Surprise
I feel really proud of myself.,happiness
"It makes me a little tearful,like...",Sadness
"I did that,and that was something that",Neutral
"came from my brain, and...",Neutral
I underestimate that a lot.,Neutral
"Growing up,I had ADHD and I had dyslexia.",Neutral
"And so before I was diagnosed,",Neutral
teachers just assumed thatI was lazy and didn't care.,Sadness
"I would get one of those timedquizzes sit in front of me,",Neutral
"and I would freeze up so bad,I just couldn't think.",Fear
"I would only answer,like, two or three questions.",Neutral
"And, you know, we have to swapand grade each other's papers.",Neutral
And the person next to mealways knew how bad I had done.,Sadness
And that kind of talkgets around quickly.,Neutral
So I grew up being toldI was dumb--,Sadness
"by my teachers, by the peoplewho are supposed to help you.",Anger
Basically everybody but my momand dad told me that I was,Neutral
not going anywhereand that I couldn't do,sadness
"the things that I wanted to do.And so, it takes",neutral
an experience like thisto really shed that.,Neutral
A doctoral degree couldn't evenshed me of this feeling,Sadness
"that I'm not smart enough.But today,",sadness
"I looked at that puzzle,and I was like,",neutral
"""Dang, girl, you're bright.""",Surprise
Have you guys workedwith that gear before?,Neutral
- The-the spear and the...- A spear?,Neutral
"- No.- Oh, I have an idea.",Neutral
Do you want to tiea really long rope around it?,Neutral
We don't need that.I'm gonna be holding on to it.,Neutral
"If we're just walking out there,I can hold on to it.",Neutral
"- We're just gonna beholding on to this...- Also, it's...",neutral
"- You're gonna hold on to...No, for when you release it.- So that's...",neutral
- when you release it.- That you can catch it...,Neutral
"- without having to,without having to cut it short.- We can shoot it into the sand.",Neutral
Shoot it into the sand.,Neutral
"All right,do whatever you want to do.",Neutral
"Gabler has somespearfishing experience,",Neutral
which I very much appreciate.,Happiness
"All right, bud, let's go seewhat we can get into.",Happiness
"However, he has notever used a Hawaiian sling.",Neutral
There it is. One short one.,Neutral
Like that.,Neutral
This guyyou swing around like this.,Neutral
You guys are readyfor your fish.,Neutral
"It's a big, blue frickin' oceanout there.",Neutral
When I think ofsoaring off into oblivion,Fear
"and completely misses the fish,we might be out a spear.",Neutral
Wow.,Surprise
Good news isnext Tribal we have to go to,Happiness
we don't have todeal with that idol.,Disgust
"- I'm just, I...- I think that it's invalid now.",Sadness
"- Oh, yeah. I think so. Yeah.- But we're just trying,",neutral
but we're trying to verify that.,Neutral
A big topic of discussionhas been whether or not,neutral
Gabler's idol expires afterthe first two Tribal Councils,Neutral
in the game or after Gabler'sfirst two Tribal Councils.,Neutral
We want to look at the clueagain without being weird,Neutral
"and being like,""Can we read your clue?""",Neutral
It said the nexttwo Tribal Councils...,Neutral
But are you sure?,Surprise
I am sure that's what it said.,Neutral
"We were hopingthat after tonight,",Neutral
"even though we're notgoing to Tribal Council,",neutral
that the immunity idolthat he had would expire.,neutral
Okay.,Neutral
I always thought it was so wack,Disgust
when people went througheach other's bags on Survivor.,Anger
"I thought it was justlying, cheating,",disgust
"you know, unfair.",Anger
"But it's so different cominghere, understanding that",neutral
those are necessary deeds.,Neutral
"- Hey, Owen.- Yes, sir.",Neutral
Do we have any coconut left?,Neutral
There's a tiny bit on there.,Neutral
"Okay, cool.",Happiness
Hopefully this isthe last of this I eat.,Disgust
"I don't like it, man.I thought I'd like coconut more.",Disgust
"In my daily life, I don't lie,",neutral
I don't cheat.I really am an honest person.,neutral
"But everything changeswhen you're in this game,",Neutral
because anything you can doto give yourself an advantage,Neutral
is fair game.,Neutral
"Oh, it was in that shell thing.",Surprise
- It was in the shell?- That's where,surprise
"the idol itself was.I'm, like,",neutral
95% confidentit's no good anymore.,Sadness
I found it.,Happiness
Okay.,Neutral
Okay.,Neutral
"- Obviously, it's still good.- After that, it loses all power.",Neutral
- So he still has to stay aroundfor the next one.- Okay.,Neutral
- Okay. Yeah.- It's good we read it.,Happiness
I have confirmed my worst fear,fear
that Gabler's idolis still in play.,Neutral
"So that complicates things,because if he plays his idol--",Neutral
which I thinkwe have to assume he will--,Neutral
"and he throws my name out,I'm gone.",Sadness
Our game plan right nowis to get Nneka out.,Neutral
"We know thatDwight doesn't have a vote,",Neutral
"so obviouslyJesse is a key person here,",neutral
because if Jesse is with usand Nneka plays,Neutral
"her Shot in the Dark,we can split our votes on Cody.",Neutral
I've always gottenreally good vibes from Jesse.,happiness
"I feel like he's beinggenuine with us,",happiness
but there is that littleinkling in the back of your head,Fear
"of, like, how do I know100% that you're actually",neutral
"on our side, and we'renot the ones getting played?",Neutral
"While Nneka might be a challengeliability going forward,",neutral
I think Justineis a bigger threat to my game.,Fear
"She seems smart,She seems calculating,",neutral
"and like Cody said, ""You cannever trust a salesperson.""",disgust
"But also, the other day,she just openly told me",Neutral
that she's really good at lying.,Neutral
We need to come upwith a decoy to tell 'em.,Neutral
I'll talk to Nneka.,Neutral
I'll do some acting.,Neutral
"- I have a good, like,lying face.",Neutral
I can keep a straight face.,Neutral
"I mean, she's scary.",fear
"So I've always got,like, this stereotype of...",Neutral
Yeah.,Neutral
"Justine's a threat.Like, she seems sort of lethal.",Fear
"So I think voting out Justineright now is the right move,",Neutral
but I really want to get onthe same page with Dwight.,Neutral
"- Me and you,I-I feel like we're tight.- Yeah.",Neutral
Think we're solid like that.,Happiness
"And I think, like, we're inthe middle of these two pairs.",Neutral
- Yeah.- And we have to figure outwhich way is best.,Neutral
"No, no, no, no...",Anger
Uh-huh.,Neutral
Yeah.,Neutral
So...,Neutral
...is Justineis a little bit scary to me.,fear
- I'm not gonna lie to you.She's a little bit scary.- Yeah.,Fear
"Like, earlier,she was telling me, she's like,",Neutral
"she's like,""I'm really good at lying.""",neutral
"And I was like, ""What?Why would you say that to me?""",Surprise
And that's what scares me.,Fear
So...,neutral
"- I-I...- Cody is, honestly,",neutral
"he's like, ""Oh, Dwight is, like,solid. He's great.""",happiness
"So I run the ideaof voting Justine off to Dwight,",Neutral
and he wasn't too receptive.,Neutral
I could just get the vibesthat he didn't want to do that.,Neutral
"He still wanted to sort ofwork with the girls,",Neutral
"which is kind of troublingto me, because, you know,",fear
"then he hasthese other options, right?",Neutral
"But the thing is,he doesn't have a vote.",Neutral
So is there any way for you...,Neutral
- Spiders.,Fear
Yeah...,Neutral
- How are you guys?- We're good.,Neutral
- Yeah.- I mean...,Neutral
Nneka thinks it's her.,Neutral
"- Uh-huh.- I mean,that's who I'm voting.",Neutral
But how do we know,Neutral
that you're not playing us?,Neutral
You're the swing vote here.,Neutral
I just want to know.,Neutral
You're good. You're good.,Happiness
- I swear.- We've beenwalking all day...,Neutral
Yeah.,Neutral
The fact that she came up to me,Neutral
"and was like, ""I don't knowif I trust you, pretty much.""",neutral
"Like, that for me,I got to take that out.",Neutral
I can't have that. I really can't.,Anger
"I would like to sort ofbe on the same page as Dwight,",Neutral
"but if push comes to shove,I'm gonna do what's best for me.",neutral
The plan is Nneka?,Neutral
- Yeah. Do you guys agree?- Yeah.,Neutral
"Jesse really wantsto vote out Justine,",Neutral
but that's not what I want.,Sadness
"I feel like,with Justine and Noelle here,",Neutral
I have a lot more optionsgoing forward.,Happiness
"I have no vote.I really have no say in this,",sadness
but we haveto keep the tribe strong.,Neutral
"So, unfortunately,Nneka needs to go.",Sadness
Justine is worriedthat it's between you and her.,fear
So she has an inkling thatwe're going after her as well.,Fear
- J-U-S-T-I-N-E?- Yes.,Neutral
- Yes.- Okay.,Neutral
"- Hey, man,spelling wasn't my best.",Neutral
"My standardized score in, like,vocabulary and English",Neutral
- was quite low.,Sadness
We got it all settled.We're all good.,Happiness
We're just ready to goto Tribal and vote out Justine.,Neutral
"And I decide to takea little bit of a walk,",Neutral
'cause Survivor. Why not?,Neutral
Got nothing else to do.,Neutral
"Plus, it'd be niceto have an idol.",Neutral
My eyes are peeled.,Neutral
I think I'm goodat that kind of stuff.,Happiness
Always have been.,Neutral
I used to go huntingfor night crawlers at night.,Neutral
So we'd go fishing.Mushroom hunting in the spring.,Happiness
Easter egg hunting as a kid.I was a legend at it.,Happiness
Just bird doo-doo.,Disgust
But this looks easier on TV.,Surprise
That's for sure.,Neutral
