Text,emotion
Mm-hmm.,neutral
"And I believe... I-I mean, that.",neutral
"HEIDI: If I go strong
with the Tika members...",neutral
"Yam Yam, Carolyn,",Neutral
"Carson and I...
So four votes against Jaime...",surprise
I could possibly save my idol.,surprise
But everyone has lied,sadness
"in this game to me
in some capacity.",neutral
"So, do I trust what I've been
told or do I trust nobody",fear
"and just use my idol
to save myself tonight?",neutral
Hell yeah. We have to.,happiness
"Yeah, so, wait. Okay...",surprise
"I just told her. I said,",neutral
"""What do you,
like, do you want to do Jaime?""",neutral
"So, what's
your best, like, plan?",neutral
"Or, like, what do you think?",neutral
"HEIDI: Well, those girls
have written my name,",neutral
"so I will be very happy
to write Jaime's name.",happiness
"Okay, so all four of us
on Jaime.",neutral
Everyone cool with that?,neutral
"- YAM YAM: Yes.
- CARSON: Okay.",neutral
"- Lock it down. Okay.
- HEIDI: Yeah.",neutral
We're not worried about an idol?,surprise
Jaime doesn't have anything.,sadness
"CAROLYN:
I can't trust Jaime and Lauren.",anger
We need one of them gone.,anger
"Lauren won immunity.
So tonight, we're voting",surprise
for Jaime.,neutral
"- This is real.
- For real.",neutral
"CAROLYN:
I don't think Jaime has an idol,",neutral
"but if she does have an idol,",neutral
"I do think she's
comfortable enough right now",neutral
where she wouldn't play it.,sadness
"JAIME: Is everyone in
agreement that Carolyn",neutral
"is the absolute threat
right now?",fear
"I mean, my worry with her
is that I don't trust",fear
"that Carolyn's
gonna bring me to the end.",fear
So I would vote Carolyn.,neutral
"Let's see what
Yam Yam says right now.",surprise
"- But that-that's my gut, too.
- Yeah.",neutral
"JAIME: I don't have an idol
anymore, so",neutral
it is nerve-racking depending on.,fear
Yam Yam and Carson,neutral
"to be okay
with turning against Carolyn.",anger
"Carolyn is more dangerous
than Carson.",fear
Yeah.,neutral
I'm down.,sadness
Right.,neutral
She's coming.,surprise
Uh-huh.,neutral
"To Carolyn, this vote
will feel like a betrayal.",sadness
"She's done it to me before,
I've done it to her,",neutral
"but we've never done
it against each other.",neutral
"- LAUREN: You okay?
- What happened?",neutral
People are obviously talking.,neutral
"I don't know
what you guys are saying.",neutral
We all doing Heidi?,neutral
"- Right.
- Yeah.",neutral
"YAM YAM: This is the most
difficult vote for me tonight,",sadness
"not only because
I'm drawing my path to the end,",sadness
"but also because I might
have to betray my biggest ally.",fear
"You were, like,
honestly saying, like,",neutral
"Carolyn, me and you at the end?",surprise
"- I really was.
- Okay.",neutral
"I mean, I-I could...",fear
"if you want to do something
different, I'm... I've...",neutral
"- You've always been my number-number one, you know?
- Yeah. Same here.",neutral
"CARSON: So, do you really
want to get Carolyn out?",neutral
I think Carolyn can win.,neutral
Okay.,neutral
"And you don't think we can
get her out at five? Okay.",neutral
"I don't think
we can take her out at five,",neutral
"and I think she'll win
the fire-making.",happiness
"She practiced fire
until she was bleeding.",sadness
Think about it.,neutral
"CARSON: Yam Yam
wants to take out Carolyn.",fear
I'm so surprised.,surprise
Are we going to target Carolyn?,anger
"I mean, Carolyn
has played a great game.",happiness
"I've consistently
underestimated her,",surprise
"and I think everyone else
has underestimated her, too.",surprise
Carolyn could win this game.,neutral
You have to trust your gut.,neutral
"I don't know what
your gut is telling you.",neutral
My gut...,neutral
"tells me Jaime,",neutral
but I want to do this together.,sadness
Okay.,neutral
"But at the same time,
Carolyn's a loyal player,",neutral
"and I like loyalty,
especially if it's to me.",neutral
"We've been together
this whole game,",neutral
"and so
it's a difficult decision.",neutral
Who do I take out at this point?,neutral
"I'm not sure. It could be Jaime
or it could be Carolyn.",neutral
"It's so difficult to navigate
this end portion of the game.",frustration
"HEIDI: Could you take a look
and tell me if you think it's done?",neutral
"- Yeah.
- HEIDI: Perfect.",neutral
♪ ♪,neutral
"YAM YAM:
It's exciting to play this game.",happiness
It's exciting to live my dream.,happiness
"But right now,
living my dream means...",neutral
"...cutting the dream
of someone I love.",sadness
"I got a lot of love for Carolyn,",happiness
"the way we connected
at Tika the first few days.",happiness
I have a big conflict in my head,fear
"of getting rid
of Carolyn or Jaime.",neutral
"The number one reason
to get rid of Jaime",disgust
"is that throughout this game,
Jaime has cemented",neutral
"a lot of relationships
and she's a big threat.",fear
"So it might be better just
to get rid of Jaime tonight.",anger
"But I know
I have a better chance",neutral
"without Carolyn
at the final three.",sadness
"I think out of everybody here,",neutral
"the best game
is being played by Carolyn.",happiness
"My brain is telling me
I need to take Carolyn out.",neutral
"My heart
doesn't want me to do it.",sadness
"So the question
for me tonight is",neutral
"do I have the courage
to take Carolyn out?",fear
"Am I gonna be able...
strong enough to do this?",fear
I don't know. I don't know.,neutral
"I want this money and I want
this title, but it's hard.",neutral
It breaks my heart a little bit.,sadness
[breathes sharply],surprise
"It's so stupid
because it's a game,",disgust
"but it's not a game, you know?",neutral
♪ ♪,neutral
♪ ♪,neutral
"PROBST:
All right, well, let's start",neutral
"with what
I'm pretty sure is a first.",surprise
"- It looks like you brought everything from camp.
- [laughs]",happiness
"Yes. Jeff, we have our rice bag.",neutral
"- [laughing]
- Machete, hammer, rope.","- neutral
- neutral"
You brought the paintbrushes.,neutral
LAUREN: We got the paint.,neutral
"We don't know
what to expect, you know,",surprise
"whether we're
going back to our camp",neutral
"or whether we're
going somewhere different.",neutral
"So we just wanted
to be prepared.",neutral
JAIME: We're ready.,neutral
"If we want
to see the rice tomorrow,",neutral
Lauren has to bring it,neutral
"because she's the only person
that's gonna be here for sure.",sadness
"And then I said, like,
maybe I should keep the rice",neutral
"- as a hidden immunity idol.
- [laughing]",happiness
"They won't vote me out
if I have the rice with me.",neutral
But she has it.,neutral
"PROBST:
So, Carson, as Yam Yam said,",neutral
Lauren will be the only person,neutral
"that we know
will be here tomorrow.",neutral
"I say it over and over,",neutral
"one immunity win,
on the right day,",neutral
can change the entire game.,neutral
"Yeah. Especially when
there's only six people left,",neutral
"and there's idols
potentially at play.",neutral
Who knows what could happen?,surprise
"So it's amazing
to have an immunity necklace",happiness
"around your neck, but that is
not the case for me tonight.",sadness
"PROBST:
Jaime, Shot in the Dark is over.",neutral
"Can't use that anymore,",sadness
"but could be advantages
or idols in the game.",neutral
"How much time is spent
discussing that?",neutral
JAIME: A big portion.,neutral
"We've anticipated advantages
and prepared for that.",neutral
"And that's all at play
in tonight's vote.",neutral
"Jeff, there's not a conversation
that you don't talk about",neutral
"the possibility
of an idol being played.",surprise
"It's impossible not to think
of that, and it's very scary",fear
"that one person
can decide what happens,",neutral
"and the vote of
five more people don't matter.",anger
"PROBST:
So, Jaime, give me the scales",neutral
from excitement to terrified.,fear
"You know, I think the scales",neutral
"went up and down today
with everyone,",neutral
"because all of our names
were out there today.",surprise
"But we hear the quote,",neutral
"""Be the change
you want to see in the world.""",neutral
"Tonight, we can make the moves
we want to see in the game.",happiness
"It's about
jazzing up our résumés,",neutral
so got to do it.,neutral
"PROBST: Yam Yam, is it
every player for themselves now,",neutral
"or are there still groups that
are trying to work together?",neutral
"YAM YAM: It might
appear that there's groups,",neutral
"but that doesn't mean anything,",neutral
"because you have
to be inside each head",neutral
to know what they're thinking,neutral
"- the final Tribal Council is gonna look like.
- CAROLYN: Yeah.",neutral
I don't have that superpower.,neutral
"That's a superpower
I would like to have.",surprise
"It would be amazing
if I could read minds.",surprise
"I can't, you know?",neutral
"I don't know what
you're thinking right now.",neutral
[laughing],happiness
"How about you, Carson?",neutral
"CARSON:
I feel like, at this point,",neutral
"we are, in some ways,
working together",neutral
"and then sometimes
it is a little bit more jumbled.",neutral
"Sometimes you're
working with a group,",neutral
"and then the day of Tribal,",neutral
"they break up, and
that could be the case tonight.",sadness
"Yam Yam, big words, ""break up.""",sadness
It's a huge word.,neutral
And especially at this point,neutral
"that we're gonna
be coming down to five.",neutral
"It's a concept we have
to grasp and think about.",neutral
It's really emotional,neutral
"'cause we're not talking
about a stranger right now.",neutral
It's 23 days living together,neutral
that it's hard,sadness
"to say, ""I know
that's the right decision.",neutral
"Here. Maybe not here.""",confusion
"If I was on the other side
of the TV on my couch,",neutral
"I would be
screaming at me and say,",anger
"""That's what you have to do!""",surprise
"But I'm here. I'm not at
the other side of the couch.",neutral
"The reality is,
it's one of them or me.",fear
"And it can't be me,
you know, or Lauren.",neutral
[laughing],happiness
"PROBST: Carolyn, how about for
you? How much of this is emotional",neutral
"and how much
of it is pure strategy?",neutral
Here's how I think.,neutral
"I think that
there's nothing wrong",neutral
with being an emotional player.,neutral
And I think that everybody here,neutral
"can attest
to the fact that I have",neutral
been extremely emotional.,neutral
"But it doesn't mean
that somebody can't be",neutral
"strategic who's emotional.
I am both.",neutral
"But I have promised myself...
I've promised my son...",sadness
"That I'm not
gonna apologize for crying.",sadness
"And when certain people
in this game lie to you,",anger
it's a big blow. It hurts.,sadness
So I'm not gonna ever deny that.,neutral
"It doesn't mean
I can't play this game.",neutral
Well said.,neutral
"So tonight's vote, it sounds
like, will be emotional.",surprise
[sighs],sadness
"I'm scared. Is this, like,
my goodbye speech or something?",fear
I can ask it to somebody else.,neutral
"Oh, no, no!
I got-got nervous for a minute.",fear
"Um, but yes,",neutral
there's not many people left.,sadness
"But this intimate group
and intimate setting,",neutral
"we are all loving on each other,
and it's real.",happiness
So it's absolutely emotional.,neutral
"PROBST How about you, Yam Yam?",neutral
"How good do you feel
about the vote tonight?",neutral
"- How do I feel about it?
- PROBST: Yeah.",neutral
♪ ♪,neutral
YAM YAM: Here's the thing.,neutral
"I think the person
that's leaving tonight",neutral
"is the person
that needs to leave.",sadness
For everybody's game.,neutral
"And that's why
we're voting like that.",neutral
"All right, it is time to vote.",neutral
"Heidi, you're up.",neutral
♪ ♪,neutral
[exhales sharply],neutral
I'll go tally the votes.,neutral
[mouths],neutral
"If anybody has an advantage or
an idol and you want to play it,",neutral
now would be the time to do so.,neutral
"- All right, I'll read the vo...
- HEIDI: Jeff.",surprise
"I would like
to make it to five myself.",neutral
"- So you're playing this for yourself?
- Yes, sir.",neutral
This is a hidden immunity idol.,surprise
"- Ooh.
- PROBST: Any votes cast for Heidi will not count.",surprise
I'll read the votes.,neutral
First vote: Carolyn.,neutral
Jaime.,neutral
Carolyn.,neutral
"Two votes Carolyn,
one vote Jaime.",neutral
Guys.,neutral
Jaime. We're tied.,neutral
"Two votes Carolyn,
two votes Jaime.",neutral
"Jaime. That's three votes Jaime,
two votes Carolyn.",neutral
"Thirteenth person voted out
of Survivor44: Jaime.",surprise
Need to bring me your torch.,neutral
"Nice move, you guys.",happiness
Love you all.,happiness
"Jaime, the tribe has spoken.",neutral
Time for you to go.,neutral
Love you guys.,happiness
"- Bye.
- Good job.","- Neutral
- Happiness"
"Love you, Jeff.",happiness
"- Thanks, Jaime.
- [laughs]",happiness
"Well, your assumptions
were correct.",neutral
"Tonight,
you will be leaving Tribal,",neutral
"taken to a new beach,
where you will start over.",neutral
"Fortunately, you came prepared.",neutral
"Nice job.
Grab your torches, head out.",happiness
Final push begins. Good luck.,happiness
Captioning sponsored by CBS.,neutral
"Captioned by Media Access
Group at WGBH access.wgbh.org",neutral
"YAM YAM: We're so
happy to be in the final five.",happiness
"This is the last leg
of the game.",neutral
"PROBST:
Next time, on the season finale",surprise
"- ofSurvivor...
- [yells]",anger
"CARSON: Everyone here
knows that I can beat them.",confidence
"CAROLYN: I'm ready, and I
want to fight my way to the end.",determination
"HEIDI: I don't want second,
third or fourth. I want Sole Survivor.",determination
"LAUREN:
This is the difference between",neutral
"winning
a million dollars or not.",surprise
"Oh, my gosh. I'm so
grateful to make the top six.",happiness
"This is a huge accomplishment.
Finding an idol,",happiness
"that was one of my number one
goals, and I'm so grateful.",happiness
"I am proud of myself
for overcoming so many fears.",happiness
I can do anything at this point.,happiness
And I had so much fun playing,happiness
"my favorite game
in the entire world.",happiness
[roars],anger
Welcome to the season finale,surprise
of Survivor 44.,neutral
"Well, great players
make great seasons,",happiness
"and this group
has delivered every day.",neutral
"It's been an unpredictable
season of Survivor,",surprise
"starting with three medical
visits in our first three days.",neutral
"There's been a lot
of well-crafted blindsides,",surprise
ever-shifting alliances.,neutral
We even had a little romance.,happiness
"But now we are down to five
and once again,",sadness
"they'll be starting over
on a new beach with no shelter.",fear
"Tonight, we'll have
two immunity challenges,",surprise
"two Tribal Councils,
and one fire-making showdown.",neutral
"Then we will read the votes
here in beautiful Fiji",neutral
"and crown a winner
of Survivor 44.",happiness
"We'll immediately
go into the aftershow,",neutral
"which I think is gonna
be a lot of fun",happiness
with this group of players.,neutral
"All right, let's get into it.
Our final five.",neutral
"Carson, Carolyn, Yam Yam,
Lauren and Heidi.",neutral
"There are a lot of ways
this could still play out.",neutral
"And only one question
left to answer:",neutral
Who will be the Sole Survivor?,surprise
"Settle in.
It's the finale of Survivor 44.",excitement
♪ ♪,neutral
(Carolyn screaming),fear
(Yam Yam laughing),happiness
(screaming),anger
"I need help. Oh, my gosh.",surprise
Wow.,surprise
"- (Carolyn yells)
- Aah!",surprise
"- Hell, yeah.
- (Lauren laughs softly)","- happiness
- happiness"
"Oh, I love these. Oh, my gosh.",happiness
"- (Lauren laughs)
- HEIDI: Where are we going?","- happiness
- surprise"
"YAM YAM: Once we get to this
new island, we see we have nothing.",sadness
"But we're so happy
to be in the final five.",happiness
"This is the last leg
of the game, and",neutral
I'm happy to be here.,happiness
"If I don't have anything
in this new island,",sadness
I'm okay because I'm still here.,neutral
"Oh, my God!",surprise
(laughing),happiness
"- Where was it?
- A-a tree close to the cage.",surprise
"- Shut up.
- Yeah.","- Anger
- Neutral"
"CAROLYN: Tonight at Tribal,",neutral
Heidi played an idol.,surprise
"I would like
to make it to five myself.",neutral
"CAROLYN: I was surprised,
but at the same time, I wasn't.",surprise
Why would she trust us?,surprise
"Thirteenth person voted out
of Survivor 44... Jaime.",surprise
"CAROLYN: Our plan was Jaime,",neutral
and it worked.,neutral
"So, now, Heidi's idol's gone,
so everyone's thinking,",sadness
"""Okay, it's rehidden.""
And I'm good at looking. I am.",neutral
I look.,neutral
"I'm looking,
and I have, like... good.",neutral
I have experience doing this.,neutral
"Like, I just feel like
we got to find it.",neutral
"CARSON:
I'm gonna go look tomorrow.",neutral
"But I think that's a good idea
for you if you want to.",neutral
"Well, why-why don't you want
to find it?",surprise
Because I can't see.,sadness
I'll guide you.,neutral
"I think I'd rather
look in the morning,",neutral
"when I can be more efficient.
(laughs)",happiness
"- CARSON: Oh, the idol? Well...
- Yeah.",neutral
"CAROLYN: As far as
the idol goes, I feel like",neutral
"I don't miss anything, and I,
like... (imitates whooshing)",neutral
I'm in there.,neutral
And I don't waste my time,neutral
"digging a foot underground
like Yam Yam does.",neutral
"That's his strategy, is digging.",neutral
"It's not gonna be
a foot underground.",neutral
"- Shut up.
- Wait.","- Anger
- Surprise"
Shut up. Come here.,anger
I just want...,sadness
"Oh, you...!",surprise
"- (laughs)
- That's...",neutral
"- Oh, my God!
- Like...",surprise
CAROLYN: I thought you had it.,surprise
"YAM YAM: Getting an
idol will help me a lot,",happiness
but it could be anywhere.,neutral
So if you want,neutral
"to not find an idol, ask me.
(laughs)",surprise
♪ ♪,neutral
HEIDI: Day 24!,surprise
And you just found an idol.,surprise
"- Please.
- CARSON: Do you all really think another one's gonna",neutral
"- be hidden because you played yours, Heidi?
- HEIDI: Yeah.",neutral
"- CAROLYN: Yeah.
- Here's the thing. That thing",neutral
burns a hole in your pocket,neutral
"because you're like, like,
""Are they gonna vote me out?",fear
"- ""Like, I should play it now?""
- CARSON: You know what, Heidi?",surprise
"HEIDI: Like, I don't know.",neutral
"I didn't want to go home
with an idol in my pocket.",sadness
I'd rather play it.,neutral
And I didn't get any votes.,sadness
"People may think
I'm regretting it.",sadness
"No regrets. I made my decision,",neutral
"and I'm here,
and I'm loving every second",happiness
of making it to final five.,happiness
"Now, we think there's something
in this island,",surprise
and finding an idol,happiness
"on the last day you could
actually play an idol would be",neutral
a huge game-changer.,surprise
"'Cause I feel like
I'm flying a little bit solo,",sadness
"but I think
I have a pretty decent résumé.",neutral
"I mean, I found an idol,
I had alliances,",neutral
"I'm the last Soka Survivor.
I've been",sadness
"in holes, and I've been able
to survive, kind of dig out.",neutral
"That's a fantastic résumé.
There's a lot of things",happiness
"that could happen for me here
to go to the end.",neutral
"We got to find it, though,
so, I'm not trying to, like,",neutral
"beat around the bush, but
I'm not gonna, like, let them",anger
"- find it for us. You know what I mean?
- Yeah.",neutral
"So, like, obvious or not,
it's, like, we got to find it.",neutral
"I think
it has to be here somewhere.",neutral
"CAROLYN: I'm gonna
find that idol. I-I just...",determination
I have a good feeling.,happiness
"Just, like, the entire game,",neutral
"it's really been a lot
about my gut,",neutral
"like, trusting my gut
and trusting my heart.",happiness
"I'm emotional, but it... helps.",neutral
"It helps with connecting
with people, it helps",neutral
"people see that I'm real.
So I feel like people trust me",neutral
"because they see that, like,
I'm just being myself,",neutral
"and that's exactly
what I wanted to do.",happiness
That's not it.,neutral
"- (laughing)
- That's not it?",surprise
Doesn't work like that.,neutral
"YAM YAM: If I find this idol,",surprise
"I'm winning
this million dollars.",happiness
I have everything else done.,neutral
"I outwitted people,
I outlasted people.",pride
"I need to outplay them
by having these idols",neutral
"because people like that thing,
you know? People like",neutral
"big moves,
people like big finds.",neutral
"People like big things
and showy things.",neutral
"Even though they say
it's not about a flashy game,",neutral
"it definitely helps, you know?",happiness
"But there's a lot of stuff
we don't know about this island.",surprise
"I'm climbing rocks,
digging in roots,",neutral
getting in branches.,neutral
"It might be
in the middle of the ocean.",neutral
I don't know.,neutral
♪ ♪,neutral
I need to find that thing.,neutral
"Oh, my God.
I hope it finds me first.",surprise
♪ ♪,neutral
"CARSON: The idea of idols
scare me, and so I try",fear
"to circumvent them
in every case possible.",neutral
"And I've not really
circled my game",neutral
around idols and advantages.,neutral
My game has fully been about,neutral
"numbers, relationships
and strategy.",neutral
"I have been on the right side
of the vote every single time.",pride
"I've known exactly
what was going on, and I know",neutral
"everyone sees me
as a threat, so,",fear
that's not good for me.,sadness
(Lauren laughs),happiness
I'm on the outs.,sadness
"I was totally blindsided
by the vote.",surprise
So I do feel kind of alone,sadness
that Jaime has left.,sadness
"But I've been
through tougher than this.",neutral
"You know, like,
through adversity,",neutral
"through the challenges,
I never gave up,",happiness
"and I never will give up,
and it could be",neutral
"the difference between winning
a million dollars or not.",surprise
It's crunch time.,neutral
"That's what it is...
Crunch time. But then,",neutral
"you also need to be
in conversations, as well.",neutral
It seems as though there are,neutral
"three Tika members
who are running the show, so,",neutral
I need to break that bond there.,neutral
"...us three
would make it this far?",surprise
"Yeah. Look at.
We're the Three Stooges",happiness
still here.,neutral
"- What...
- I'm feeling really nervous about today, y'all.",fear
"Like, really nervous.",fear
"I'm gonna keep saying this.
Carson's gonna beat us.",fear
Carson is a unanimous threat.,anger
"Everyone thinks
that Carson is a threat.",fear
"Carson has been
in every single vote.",neutral
"Carson has been
on the right side every time.",neutral
Everyone loves him.,happiness
"Carson is everyone's
little brother or Carolyn's son.",neutral
"And I also think
that Carson believes that",neutral
"he can beat me
in the end of the game.",sadness
"He's gonna be a threat
in the end.",fear
"- But I didn't trust... I know.
- He's gonna knock all of us out.",fear
"- Yeah.
- Every... He's voted correctly...",neutral
Every single time.,neutral
"CAROLYN:
Carson is 100% loyal to me,",neutral
"and I believe he thinks that
I would always be loyal to him.",neutral
"But now I'm thinking about,
like, the endgame.",neutral
"I'm trying to weigh it all out,
but I do believe that",neutral
"Carson is the biggest threat
out of everyone.",fear
"He's played the best game.
He speaks the best.",happiness
"He is so articulate, he's so...",neutral
"He's just the sweetie pie.
He would win.",happiness
How are you feeling?,neutral
"I'm pretty nervous.
I think you're the name",fear
"I've been hearing, and I...",neutral
"and you're probably
hearing my name.",neutral
"- I think you're a big... you're a big threat.
- You and me.",fear
"- Me and you, you know.
- Yeah, for sure.",neutral
Most definitely.,neutral
CARSON: I feel like,neutral
"Lauren has played
a good game, but",neutral
"I think everyone here knows
that I can beat them.",confidence
"And so, I am worried
about where things could go",fear
"considering how sporadic
my own alliance is.",neutral
"Carolyn and Yam Yam are the
people I have to worry about",fear
"most in terms
of flipping or flopping.",neutral
"Well, I'm banking
on winning immunity.",surprise
♪ ♪,neutral
Come on in!,happiness
"- Good morning.
- Good morning.",neutral
"Taking in
that final five challenge.",neutral
Wow.,surprise
PROBST: What awaits you.,surprise
"All right, shall we get
to today's immunity challenge?",neutral
"First things first, Lauren,",neutral
"- got to take it back again.
- (groans, laughs)",surprise
"Once again,
immunity is back up for grabs.",surprise
"For today's challenge,",neutral
"you're gonna race
through a massive,",neutral
"three-level obstacle,
collecting keys along the way.",neutral
"You'll grab
your last key using a pole.",neutral
"Once you have your keys,
you'll unlock a chest,",neutral
"use the rope inside
to drop a ladder.",neutral
"You'll climb the ladder
to the top of a tower",neutral
"and race
to solve a Survivor puzzle.",neutral
"First person
to finish wins immunity,",surprise
"is guaranteed
a spot in the final four.",happiness
The final four is unique,neutral
because you can't be voted out.,anger
You will either win,neutral
"that final four
immunity challenge",surprise
"and earn your way to the three,",neutral
"somebody will take you
to the three,",neutral
"or you will fight
in a fire-making showdown",surprise
to get to three.,neutral
"But it won't be because
somebody wrote your name down",neutral
"on a piece of parchment. That's
what's represented here today.",neutral
In addition...,neutral
(all whooping),happiness
"- ...you're playing for reward.
- ALL: Yes!",happiness
"- Tell us, Jeff.
- The winner will be taken",neutral
"-to the sanctuary,
-LAUREN: What?",surprise
Where good things happen.,happiness
"- Ooh!
- PROBST: You will feast",surprise
on spaghetti...,neutral
"- Ooh, yes!
- With meat sauce,",happiness
chocolate cake.,neutral
"- Oh!
- No!","- Surprise
- Fear"
PROBST: Carrot cake.,neutral
"- Oh, my God!
- (cheering)",surprise
That's your favorite.,neutral
Wait a minute. Shocker.,surprise
"- Carrot cake!
- PROBST: Carrot cake",neutral
over chocolate cake?,surprise
"- LAUREN and HEIDI: Yes!
- Oh, yeah. - Oh, no.",surprise
"I'm-I'm choc...
I-I like chocolate.",happiness
"- What about the frosting?
- Carrot cake.",neutral
"I mean, that's exciting.
Cake, just cake, in general.",happiness
Both of them.,neutral
"- CARSON: Wow.
- Worth playing for?",surprise
"- ALL: Yes!
- PROBST: All right.",happiness
"- Let's draw for spots. We'll get started.
- HEIDI: Oh.",surprise
"- Wow. - Oh.
- Here we go.",surprise
♪ ♪,neutral
"All right, here we go.",neutral
"Final five, immunity
and reward at the sanctuary.",happiness
Survivors ready?,surprise
Go!,surprise
"First, you're going for key
number one on that first level.",neutral
"So you're going up and down
to get to it.",neutral
"There's Carson,
there goes Carolyn.",neutral
"Heidi's there.
Here comes Yam Yam.",neutral
Lauren's there.,neutral
"Once you untie it,",neutral
"you head all the way to the top
to get key number two.",neutral
"It's Carson and Heidi.
Carolyn right on their tail.",neutral
"Here comes Lauren
for key number two.",neutral
"Yam Yam now heading up
for key number two.",neutral
"Heidi has number two.
Carson has number two.",neutral
"Once you have two,
you head down to three.",neutral
"Carolyn has her second key.
Lauren has her second key.",neutral
"Yam Yam working
on that second key.",neutral
Heidi has key number three.,neutral
Carson has it.,neutral
Carolyn's got it.,neutral
"Here comes Lauren.
She's got key number three.",neutral
"Yam Yam dead last,
but he's in it.",neutral
"You've got three of your
four keys. Still one key left.",neutral
"It's Heidi
through the knots first.",neutral
"Working on that fourth
and final key.",neutral
Gonna have to fling it.,neutral
Carolyn has her knots done.,neutral
"She's working
on that fourth key.",neutral
"Here comes Carson.
Lauren's in on it.",neutral
"Everybody now working on
their fourth key except Yam Yam.",neutral
He's still working on the knot.,Neutral
Carson! That's how you do it.,happiness
Heidi has hers.,neutral
This challenge is on.,neutral
Heidi working on her chest.,neutral
Carson working on his chest.,neutral
"Here goes Yam Yam.
He's through the knots.",surprise
"Oh, my God.",surprise
"PROBST:
Carson has his chest unlocked.",surprise
Now you're gonna use that rope,neutral
and try to drop that ladder.,neutral
Heidi has her chest open.,fear
It is Heidi and Carson.,neutral
"- (grunts) All right.
- PROBST: Lauren has hers.",neutral
Carson does it with one tug.,neutral
Heidi does it. Wow.,surprise
"We have got a challenge.
They are side by side.",neutral
"- (grunting)
- PROBST: Lauren has hers open.",neutral
"Yam Yam still working to get
his fourth key. So is Carolyn.",neutral
"- (Carolyn yells)
- Once you have the knots done,",anger
"you can go up.
Heidi's good. She's up.",happiness
Carson's good. He's going up.,happiness
"It is Heidi to the puzzle first,
Carson one step behind.",neutral
"Lauren's got it.
Drop that ladder.",anger
"Untie those knots, Lauren.
Let's go!",neutral
"Carolyn and Yam Yam,
the only two people left.",neutral
"- Come on!
- PROBST: Carolyn has been so close.",surprise
"Yam Yam has his key. Yam Yam
gonna get in this now.",happiness
"- Carolyn close once again.
- Oh! My God.",surprise
"PROBST:
Carolyn, keep working now.",neutral
Now Lauren's in on the puzzle.,surprise
"Breathe, love. You got this.",happiness
"- You got this.
- PROBST: Final five challenge.",encouragement
"You make it to four,",neutral
it's a whole new ball game.,surprise
Yam Yam has it. Pull on it.,neutral
Yam Yam has his ladder down.,neutral
"- Carolyn, you're still in it.
- (yells)",anger
"- Will not...
- PROBST: But you got to get a move on.",neutral
You got to get that last key.,neutral
"- (yells)
- Fling it!",anger
"It is Heidi, Carson.",neutral
"- HEIDI: We got this.
- And Lauren on the puzzle.",neutral
"Here comes Yam Yam. He's gonna
be in on the puzzle now.",surprise
"- (yelling)
- PROBST: There it is!",surprise
"- Carolyn! Carolyn has her fourth and final key.
- (yells)",surprise
"Heidi trying to find another
piece, and she's got one.",happiness
"It's Heidi trying
to catch Carson,",surprise
"Yam Yam trying to catch Heidi,",neutral
"- Lauren trying to get in it.
- Jeff, am I still in this?",confusion
"You are, Carolyn.
One step at a time.",neutral
"- (whoops)
- Drop that ladder first.",surprise
"It is Carson in the lead,
but Heidi right on his tail.",surprise
This is close.,neutral
Carolyn drops her ladder.,neutral
"- There you go!
- I just want to get up there.","- Neutral
- Neutral"
"PROBST: It is Carson
barely in the lead,",neutral
maybe one or two pieces.,neutral
And Yam Yam not far behind.,neutral
Yam Yam making a go of this.,happiness
"This challenge is far from over.
You are in it.",neutral
Here comes Carolyn.,Neutral
"Everybody gonna be in
on the puzzle now.",happiness
"Final five, day 24,",neutral
"Survivor 44. You win this,
you're in the four.",surprise
You can't be voted out.,neutral
"Carson has completed the circle,",neutral
"the outer edges. Now he's got
the middle to fill in.",neutral
"You get to four,
anything can happen.",surprise
"Carson's struggle now
is keeping that puzzle together.",sadness
"He's got a flimsy
outside structure.",disgust
"Heidi still fighting
with another piece.",anger
"Heidi working to catch Carson.
Can she do it?",surprise
Yam Yam has hit a roadblock.,sadness
"- Lauren has slowed down.
- Come on, Lauren.",encouragement
"You can't slow down very long
in this challenge,",neutral
or you're out of it.,neutral
What am I doing?,neutral
"PROBST: Carson getting
closer and closer to the finish,",surprise
"if he can
keep his puzzle together.",neutral
"The hardest part about
building it from the outside",neutral
"is what Carson is gonna battle,",neutral
"and that is
keeping the pieces together",neutral
"when you add another one
in the middle.",neutral
Carson with another piece.,neutral
He's down to three pieces.,neutral
"Heidi unable
to gain ground on him.",sadness
"Oh, yes!
Okay, I got one. I'm happy.",happiness
"I'm... I am really proud
of myself right now.",happiness
"PROBST:
Carson down to his last piece.",neutral
"Come on, Carson.",neutral
"- I see it.
- For the win.",neutral
Jeff.,neutral
Carson has it!,surprise
"- Carson wins his second.
- Good job!",happiness
"-Individual immunity,
-Thank you.",neutral
"Guaranteeing him a spot
in the final four.",happiness
"- Ah!
- Good job.","- Surprise
- Happiness"
"PROBST: And lots of different
ways he could get to three",neutral
"where he could plead his case
to the jury. Wow.",surprise
"All right, Carson, come on over.",neutral
"- Yes.
- (Carson laughs)",happiness
"- Good job, baby.
- Thank you.","- Happiness
- Neutral"
"For the second time, Carson,
individual immunity is yours.",happiness
"You are safe.
You are in the four. You have",neutral
"a big decision to make 'cause
you're going to the sanctuary",neutral
